% Model,ion trap blade.mph
% Version,COMSOL 6.1.0.357
% Date,"Feb 15 2024, 18:19"
% Dimension,3
% Nodes,9999
% Expressions,1
% Description,Electric potential
% Length unit,mm
% x,y,z,esbe.V (V)
0,0,-2.172134426885377,0.6189163065409978
0,0,-2.1716843368673735,0.6184756687509546
0,0,-2.17123424684937,0.6180349132134485
0,0,-2.1707841568313664,0.6175940406490017
0,0,-2.170334066813363,0.6171530517785099
0,0,-2.16988397679536,0.6167119473232424
0,0,-2.1694338867773557,0.6162707280048293
0,0,-2.168983796759352,0.6158293945452707
0,0,-2.1685337067413486,0.6153879476669175
0,0,-2.168083616723344,0.6149463880924751
0,0,-2.1676335267053415,0.6145047165449999
0,0,-2.167183436687337,0.6140629337478863
0,0,-2.1667333466693344,0.6136210404248773
0,0,-2.1662832566513304,0.6131790373000412
0,0,-2.1658331666333273,0.6127369250977834
0,0,-2.165383076615323,0.6122947045428322
0,0,-2.1649329865973206,0.6118523763602418
0,0,-2.1644828965793157,0.611409941275375
0,0,-2.164032806561312,0.6109674000139185
0,0,-2.1635827165433086,0.6105247533018568
0,0,-2.163132626525306,0.610082001865487
0,0,-2.1626825365073015,0.6096391464313969
0,0,-2.162232446489298,0.6091961877264767
0,0,-2.1617823564712944,0.6087531264779024
0,0,-2.1613322664532912,0.6083099634131387
0,0,-2.1608821764352872,0.6078666992599269
0,0,-2.160432086417283,0.607423334746292
0,0,-2.15998199639928,0.6069798706005267
0,0,-2.1595319063812757,0.606536307551192
0,0,-2.159081816363273,0.6060926463271168
0,0,-2.1586317263452686,0.6056488876573796
0,0,-2.158181636327266,0.605205032271328
0,0,-2.157731546309262,0.6047610808985453
0,0,-2.157281456291259,0.6043170342688678
0,0,-2.1568313662732543,0.6038728931123722
0,0,-2.1563812762552517,0.6034286581593719
0,0,-2.155931186237247,0.6029843301404116
0,0,-2.1554810962192437,0.6025399097862653
0,0,-2.15503100620124,0.6020953978279291
0,0,-2.1545809161832365,0.6016507949966177
0,0,-2.154130826165233,0.6012061020237619
0,0,-2.1536807361472294,0.6007613196410015
0,0,-2.153230646129226,0.6003164485801825
0,0,-2.1527805561112237,0.5998714895733516
0,0,-2.1523304660932188,0.5994264433527489
0,0,-2.151880376075215,0.5989813106508118
0,0,-2.1514302860572116,0.5985360922001657
0,0,-2.150980196039207,0.59809078873361
0,0,-2.1505301060212045,0.5976454009841394
0,0,-2.1500800160032,0.5971999296849057
0,0,-2.1496299259851974,0.5967543755692438
0,0,-2.1491798359671943,0.5963087393706424
0,0,-2.1487297459491903,0.595863021822762
0,0,-2.148279655931186,0.5954172236594147
0,0,-2.147829565913183,0.5949713456145639
0,0,-2.1473794758951787,0.594525388422323
0,0,-2.146929385877176,0.5940793528169469
0,0,-2.1464792958591716,0.5936332395328271
0,0,-2.146029205841169,0.5931870493044981
0,0,-2.145579115823165,0.5927407828666168
0,0,-2.145129025805162,0.5922944409539667
0,0,-2.1446789357871574,0.5918480243014527
0,0,-2.144228845769154,0.5914015336440974
0,0,-2.1437787557511503,0.5909549697170365
0,0,-2.1433286657331476,0.5905083332555128
0,0,-2.142878575715143,0.5900616249948676
0,0,-2.1424284856971396,0.58961484567055
0,0,-2.141978395679136,0.5891679960180978
0,0,-2.1415283056611316,0.588721076773138
0,0,-2.141078215643129,0.5882740886713916
0,0,-2.1406281256251245,0.5878270324486484
0,0,-2.140178035607122,0.5873799088407873
0,0,-2.1397279455891174,0.5869327185837497
0,0,-2.1392778555711147,0.586485462413553
0,0,-2.1388277655531103,0.5860381410662717
0,0,-2.1383776755351076,0.5855907552780465
0,0,-2.137927585517103,0.5851433057850658
0,0,-2.1374774954990996,0.5846957933235742
0,0,-2.1370274054810965,0.5842482186298615
0,0,-2.1365773154630934,0.583800582440256
0,0,-2.136127225445089,0.5833528854911243
0,0,-2.1356771354270854,0.5829051285188696
0,0,-2.135227045409082,0.5824573122599196
0,0,-2.1347769553910783,0.5820094374507294
0,0,-2.1343268653730747,0.5815615048277709
0,0,-2.133876775355071,0.5811135151275328
0,0,-2.133426685337068,0.5806654690865165
0,0,-2.132976595319063,0.5802173674412261
0,0,-2.1325265053010605,0.5797692109281746
0,0,-2.132076415283056,0.5793210002838638
0,0,-2.1316263252650534,0.5788727362447986
0,0,-2.131176235247049,0.5784244195474672
0,0,-2.1307261452290454,0.5779760509283433
0,0,-2.130276055211042,0.5775276311238863
0,0,-2.129825965193039,0.5770791608705251
0,0,-2.1293758751750347,0.576630640904662
0,0,-2.128925785157032,0.5761820719626716
0,0,-2.128475695139029,0.5757334547808863
0,0,-2.128025605121025,0.5752847900955983
0,0,-2.1275755151030205,0.5748360786430566
0,0,-2.127125425085017,0.5743873211594608
0,0,-2.1266753350670133,0.5739385183809531
0,0,-2.12622524504901,0.5734896710436207
0,0,-2.1257751550310062,0.5730407798834855
0,0,-2.1253250650130036,0.5725918456365046
0,0,-2.1248749749949996,0.5721428690385596
0,0,-2.1244248849769964,0.5716938508254631
0,0,-2.123974794958991,0.5712447917329411
0,0,-2.1235247049409876,0.5707956924966406
0,0,-2.123074614922985,0.5703465538521204
0,0,-2.1226245249049804,0.5698973765348356
0,0,-2.1221744348869778,0.5694481612801641
0,0,-2.1217243448689733,0.5689989088233596
0,0,-2.1212742548509707,0.5685496198995914
0,0,-2.120824164832966,0.5681002952438999
0,0,-2.1203740748149644,0.5676509355912309
0,0,-2.119923984796959,0.5672015416763896
0,0,-2.1194738947789564,0.5667521142340792
0,0,-2.119023804760952,0.5663026539988588
0,0,-2.1185737147429484,0.5658531617051733
0,0,-2.118123624724945,0.5654036380873178
0,0,-2.1176735347069413,0.5649540838794554
0,0,-2.117223444688937,0.5645044998155974
0,0,-2.116773354670934,0.5640548866296201
0,0,-2.116323264652931,0.5636052450552356
0,0,-2.115873174634927,0.5631555758260032
0,0,-2.1154230846169235,0.5627058796753237
0,0,-2.11497299459892,0.5622561573364279
0,0,-2.1145229045809164,0.5618064095423811
0,0,-2.114072814562912,0.5613566370260746
0,0,-2.1136227245449093,0.5609068405202239
0,0,-2.113172634526905,0.5604570207573532
0,0,-2.1127225445089026,0.560007178469815
0,0,-2.1122724544908977,0.5595573143897592
0,0,-2.111822364472895,0.5591074292491495
0,0,-2.1113722744548906,0.5586575237797415
0,0,-2.110922184436888,0.5582075987131017
0,0,-2.1104720944188826,0.5577576547805755
0,0,-2.110022004400881,0.5573076927133115
0,0,-2.1095719143828764,0.5568577132422231
0,0,-2.1091218243648733,0.5564077170980278
0,0,-2.1086717343468693,0.5559577050111989
0,0,-2.1082216443288657,0.5555076777119958
0,0,-2.107771554310862,0.555057635930437
0,0,-2.1073214642928586,0.5546075803963131
0,0,-2.106871374274855,0.5541575118391667
0,0,-2.1064212842568515,0.5537074309883013
0,0,-2.105971194238848,0.5532573385727699
0,0,-2.105521104220844,0.5528072353213725
0,0,-2.105071014202841,0.552357121962654
0,0,-2.1046209241848364,0.5519069992248964
0,0,-2.104170834166834,0.5514568678361224
0,0,-2.1037207441488293,0.551006728524074
0,0,-2.1032706541308266,0.5505565820162346
0,0,-2.102820564112822,0.5501064290397987
0,0,-2.1023704740948195,0.5496562703216883
0,0,-2.101920384076815,0.5492061065885329
0,0,-2.1014702940588124,0.5487559385666771
0,0,-2.101020204040808,0.5483057669821705
0,0,-2.100570114022806,0.5478555925607688
0,0,-2.100120024004801,0.5474054160279148
0,0,-2.0996699339867972,0.546955238108763
0,0,-2.0992198439687937,0.5465050595281445
0,0,-2.09876975395079,0.5460548810105824
0,0,-2.0983196639327866,0.5456047032802795
0,0,-2.097869573914783,0.5451545270611223
0,0,-2.0974194838967786,0.5447043530766639
0,0,-2.096969393878777,0.5442541820501375
0,0,-2.0965193038607723,0.5438040147044293
0,0,-2.096069213842768,0.5433538517620983
0,0,-2.0956191238247652,0.5429036939453596
0,0,-2.095169033806761,0.5424535419760821
0,0,-2.094718943788758,0.5420033965757844
0,0,-2.0942688537707537,0.5415532584656307
0,0,-2.093818763752752,0.5411031283664308
0,0,-2.093368673734747,0.5406530069986258
0,0,-2.092918583716744,0.5402028950823011
0,0,-2.0924684936987394,0.5397527933371657
0,0,-2.092018403680737,0.5393027024825591
0,0,-2.0915683136627323,0.5388526232374367
0,0,-2.0911182236447297,0.5384025563203845
0,0,-2.0906681336267243,0.537952502449589
0,0,-2.0902180436087217,0.5375024623428636
0,0,-2.089767953590718,0.5370524367176117
0,0,-2.0893178635727145,0.5366024262908498
0,0,-2.088867773554711,0.5361524317791956
0,0,-2.088417683536708,0.5357024538988546
0,0,-2.087967593518704,0.5352524933656273
0,0,-2.0875175035006994,0.5348025508949029
0,0,-2.0870674134826976,0.5343526272016551
0,0,-2.0866173234646923,0.5339027230004295
0,0,-2.0861672334466896,0.5334528390053596
0,0,-2.085717143428685,0.5330029759301399
0,0,-2.0852670534106825,0.5325531344880426
0,0,-2.0848169633926785,0.5321033153918947
0,0,-2.0843668733746754,0.5316535193540922
0,0,-2.08391678335667,0.5312037470865812
0,0,-2.0834666933386683,0.5307539993008689
0,0,-2.083016603320664,0.5303042767080006
0,0,-2.082566513302661,0.5298545800185778
0,0,-2.0821164232846567,0.5294049099427328
0,0,-2.081666333266653,0.5289552671901476
0,0,-2.0812162432486496,0.5285056524700277
0,0,-2.080766153230646,0.5280560664911144
0,0,-2.0803160632126434,0.5276065099616735
0,0,-2.079865973194639,0.5271569835894906
0,0,-2.0794158831766354,0.5267074880818791
0,0,-2.078965793158632,0.5262580241456569
0,0,-2.0785157031406283,0.5258085924871595
0,0,-2.078065613122624,0.5253591938122285
0,0,-2.077615523104621,0.5249098288262118
0,0,-2.077165433086616,0.5244604982339497
0,0,-2.076715343068614,0.5240112027397902
0,0,-2.076265253050611,0.5235619430475655
0,0,-2.075815163032607,0.5231127198605972
0,0,-2.0753650730146025,0.5226635338816975
0,0,-2.0749149829966,0.5222143858131587
0,0,-2.0744648929785954,0.5217652763567467
0,0,-2.0740148029605927,0.5213162062137081
0,0,-2.073564712942589,0.5208671760847552
0,0,-2.0731146229245856,0.5204181866700694
0,0,-2.0726645329065816,0.5199692386692941
0,0,-2.0722144428885785,0.519520332781535
0,0,-2.071764352870574,0.5190714697053534
0,0,-2.0713142628525696,0.5186226501387601
0,0,-2.070864172834567,0.51817387477922
0,0,-2.0704140828165634,0.5177251443236375
0,0,-2.06996399279856,0.5172764594683623
0,0,-2.0695139027805562,0.5168278209091813
0,0,-2.0690638127625527,0.5163792293413161
0,0,-2.0686137227445482,0.5159306854594181
0,0,-2.0681636327265456,0.5154821899575704
0,0,-2.067713542708541,0.5150337435292713
0,0,-2.0672634526905385,0.5145853468674512
0,0,-2.066813362672535,0.514137000664444
0,0,-2.0663632726545313,0.513688705612008
0,0,-2.065913182636527,0.5132404624013024
0,0,-2.0654630926185242,0.512792271722902
0,0,-2.06501300260052,0.5123441342667725
0,0,-2.064562912582517,0.5118960507222915
0,0,-2.064112822564513,0.5114480217782222
0,0,-2.063662732546509,0.5110000481227228
0,0,-2.0632126425285056,0.5105521304433435
0,0,-2.062762552510502,0.5101042694270148
0,0,-2.0623124624924984,0.5096564657600535
0,0,-2.061862372474495,0.5092087201281494
0,0,-2.0614122824564913,0.5087610332163714
0,0,-2.0609621924384887,0.5083134057091607
0,0,-2.0605121024204847,0.50786583829032
0,0,-2.0600620124024807,0.5074183316430212
0,0,-2.059611922384477,0.5069708864497988
0,0,-2.0591618323664727,0.5065235033925404
0,0,-2.05871174234847,0.506076183152495
0,0,-2.0582616523304655,0.505628926410253
0,0,-2.057811562312463,0.5051817338457613
0,0,-2.0573614722944584,0.5047346061382996
0,0,-2.0569113822764558,0.5042875439665048
0,0,-2.0564612922584513,0.503840548008336
0,0,-2.0560112022404486,0.5033936189410952
0,0,-2.0555611122224455,0.5029467574414107
0,0,-2.0551110222044415,0.5024999641852405
0,0,-2.054660932186437,0.5020532398478644
0,0,-2.0542108421684344,0.5016065851038884
0,0,-2.05376075215043,0.5011600006272299
0,0,-2.0533106621324264,0.500713487091122
0,0,-2.052860572114423,0.5002670451681117
0,0,-2.05241048209642,0.49982067553005083
0,0,-2.051960392078416,0.4993743788480947
0,0,-2.051510302060413,0.4989281557927021
0,0,-2.0510602120424086,0.4984820070336278
0,0,-2.050610122024404,0.4980359332399225
0,0,-2.0501600320064015,0.49758993507993016
0,0,-2.049709941988397,0.4971440132212775
0,0,-2.0492598519703944,0.4966981683308814
0,0,-2.04880976195239,0.49625240107493573
0,0,-2.0483596719343873,0.495806712118918
0,0,-2.047909581916383,0.4953611021275753
0,0,-2.04745949189838,0.49491557176493384
0,0,-2.0470094018803757,0.4944701216942801
0,0,-2.046559311862373,0.494024752578177
0,0,-2.0461092218443686,0.4935794650784398
0,0,-2.045659131826366,0.49313425985614856
0,0,-2.0452090418083615,0.49268913757163885
0,0,-2.044758951790358,0.4922440988845027
0,0,-2.0443088617723544,0.49179914445357403
0,0,-2.043858771754351,0.4913542749369427
0,0,-2.0434086817363473,0.4909094909919367
0,0,-2.0429585917183437,0.4904647932751265
0,0,-2.04250850170034,0.49002018244232215
0,0,-2.0420584116823366,0.4895756591485667
0,0,-2.041608321664333,0.48913122404813225
0,0,-2.0411582316463286,0.48868687779452435
0,0,-2.040708141628326,0.48824262104047195
0,0,-2.0402580516103224,0.48779845443792713
0,0,-2.0398079615923193,0.4873543786380593
0,0,-2.0393578715743144,0.48691039429125166
0,0,-2.0389077815563117,0.4864665020471126
0,0,-2.0384576915383072,0.4860227025544474
0,0,-2.0380076015203046,0.4855789964612787
0,0,-2.0375575115023,0.4851353844148263
0,0,-2.0371074214842975,0.4846918670615152
0,0,-2.036657331466293,0.4842484450469689
0,0,-2.0362072414482904,0.4838051190160077
0,0,-2.035757151430286,0.4833618896126385
0,0,-2.0353070614122823,0.4829187574800665
0,0,-2.034856971394279,0.48247572326067767
0,0,-2.034406881376276,0.4820327875960455
0,0,-2.0339567913582717,0.4815899511269186
0,0,-2.033506701340268,0.48114721449323056
0,0,-2.0330566113222646,0.48070457833408686
0,0,-2.032606521304261,0.4802620432877666
0,0,-2.0321564312862574,0.4798196099917149
0,0,-2.031706341268253,0.47937727908254896
0,0,-2.0312562512502508,0.4789350511960469
0,0,-2.030806161232246,0.47849292696714296
0,0,-2.030356071214243,0.4780509070299413
0,0,-2.0299059811962388,0.47760899201768897
0,0,-2.029455891178236,0.4771671825627956
0,0,-2.0290058011602317,0.47672547929681
0,0,-2.028555711142228,0.47628388285043827
0,0,-2.0281056211242245,0.4758423938535243
0,0,-2.0276555311062223,0.47540101293505743
0,0,-2.0272054410882174,0.47495974072315783
0,0,-2.026755351070214,0.4745185778450932
0,0,-2.0263052610522103,0.47407752492725513
0,0,-2.0258551710342068,0.4736365825951693
0,0,-2.025405081016203,0.4731957514734883
0,0,-2.0249549909981996,0.47275503218599024
0,0,-2.024504900980196,0.4723144253555739
0,0,-2.0240548109621934,0.47187393160426067
0,0,-2.023604720944189,0.47143355155318406
0,0,-2.0231546309261854,0.47099328582259864
0,0,-2.022704540908182,0.47055313503186436
0,0,-2.0222544508901774,0.47011309979945304
0,0,-2.021804360872174,0.4696731807429418
0,0,-2.0213542708541703,0.4692333784790136
0,0,-2.0209041808361676,0.46879369362344947
0,0,-2.0204540908181636,0.4683541267911295
0,0,-2.0200040008001605,0.4679146785960316
0,0,-2.019553910782156,0.4674753496512252
0,0,-2.019103820764154,0.46703614056887277
0,0,-2.018653730746149,0.46659705196021756
0,0,-2.018203640728147,0.46615808443560197
0,0,-2.017753550710142,0.4657192386044357
0,0,-2.0173034606921383,0.46528051507522133
0,0,-2.0168533706741347,0.46484191445553347
0,0,-2.016403280656131,0.4644034373520236
0,0,-2.0159531906381276,0.46396508437041584
0,0,-2.0155031006201245,0.46352685611550487
0,0,-2.0150530106021196,0.46308875319115045
0,0,-2.014602920584117,0.46265077620028694
0,0,-2.0141528305661134,0.46221292574490064
0,0,-2.013702740548109,0.46177520242604436
0,0,-2.0132526505301063,0.46133760684383035
0,0,-2.012802560512102,0.46090013959742027
0,0,-2.012352470494099,0.4604628012850369
0,0,-2.011902380476095,0.4600255925039464
0,0,-2.011452290458093,0.4595885138504705
0,0,-2.0110022004400876,0.45915156591997053
0,0,-2.010552110422085,0.4587147493068575
0,0,-2.0101020204040805,0.4582780646045767
0,0,-2.009651930386078,0.45784151240562027
0,0,-2.0092018403680734,0.45740509330150975
0,0,-2.00875175035007,0.45696880788280847
0,0,-2.008301660332066,0.45653265673910365
0,0,-2.0078515703140627,0.456096640459018
0,0,-2.007401480296059,0.4556607596301999
0,0,-2.0069513902780556,0.45522501483932165
0,0,-2.006501300260052,0.45478940667207823
0,0,-2.0060512102420485,0.45435393571318855
0,0,-2.005601120224045,0.45391860254638433
0,0,-2.0051510302060414,0.453483407754419
0,0,-2.004700940188038,0.4530483519190526
0,0,-2.0042508501700333,0.4526134356210637
0,0,-2.0038007601520307,0.4521786594402373
0,0,-2.0033506701340276,0.4517440239553636
0,0,-2.0029005801160236,0.45130952974424027
0,0,-2.002450490098019,0.45087517738366584
0,0,-2.0020004000800165,0.450440967449442
0,0,-2.001550310062012,0.45000690051636416
0,0,-2.0011002200440093,0.44957297715822964
0,0,-2.000650130026005,0.44913919794782264
0,0,-2.0002000400080022,0.448705563456927
0,0,-1.999749949989998,0.4482720742563091
0,0,-1.9992998599719942,0.44783873091572896
0,0,-1.9988497699539909,0.4474055340039275
0,0,-1.9983996799359869,0.4469724840886314
0,0,-1.9979495899179835,0.4465395817365483
0,0,-1.9974994998999802,0.4461068275133653
0,0,-1.9970494098819764,0.4456742219837443
0,0,-1.9965993198639729,0.4452417657113274
0,0,-1.9961492298459695,0.44480945925872484
0,0,-1.9956991398279658,0.44437730318751817
0,0,-1.9952490498099622,0.4439452980582619
0,0,-1.9947989597919589,0.4435134444304735
0,0,-1.994348869773955,0.4430817428626379
0,0,-1.9938987797559509,0.44265019391220195
0,0,-1.9934486897379469,0.442218798135574
0,0,-1.9929985997199435,0.44178755608812104
0,0,-1.992548509701941,0.44135646832416997
0,0,-1.9920984196839364,0.44092553539699475
0,0,-1.9916483296659346,0.4404947578588348
0,0,-1.9911982396479295,0.44006413626086593
0,0,-1.9907481496299266,0.4396336711532291
0,0,-1.9902980596119224,0.4392033630850023
0,0,-1.9898479695939184,0.4387732126042126
0,0,-1.989397879575915,0.43834322025783096
0,0,-1.9889477895579117,0.43791338659176937
0,0,-1.988497699539907,0.4374837121508763
0,0,-1.9880476095219044,0.4370541974789493
0,0,-1.987597519503901,0.4366248431187106
0,0,-1.9871474294858973,0.4361956496118214
0,0,-1.9866973394678937,0.4357666174988766
0,0,-1.98624724944989,0.4353377473194007
0,0,-1.9857971594318866,0.4349090396118483
0,0,-1.9853470694138833,0.4344804949135991
0,0,-1.9848969793958802,0.4340521137609608
0,0,-1.984446889377875,0.4336238966891648
0,0,-1.9839967993598726,0.43319584423236174
0,0,-1.983546709341868,0.4327679569236252
0,0,-1.9830966193238653,0.4323402352949481
0,0,-1.982646529305862,0.4319126798772364
0,0,-1.9821964392878582,0.431485291200315
0,0,-1.981746349269853,0.4310580697929185
0,0,-1.9812962592518508,0.43063101618269933
0,0,-1.9808461692338466,0.43020413089621284
0,0,-1.9803960792158433,0.42977741445892836
0,0,-1.9799459891978395,0.4293508673952182
0,0,-1.979495899179836,0.42892449022836265
0,0,-1.9790458091618326,0.42849828348054364
0,0,-1.9785957191438288,0.4280722476728454
0,0,-1.9781456291258261,0.42764638332525456
0,0,-1.9776955391078215,0.4272206909566504
0,0,-1.9772454490898181,0.42679517108481724
0,0,-1.9767953590718148,0.42636982422643066
0,0,-1.976345269053811,0.4259446508970599
0,0,-1.9758951790358075,0.42551965161116717
0,0,-1.9754450890178041,0.4250948268821081
0,0,-1.9749949989998004,0.4246701772221236
0,0,-1.9745449089817968,0.4242457031423423
